ContigID	GOSlim_bin
transcripts_v2_11556	cell cycle and proliferation
Locus_736_Transcript_2/7_Confidence_0.375_Length_1114_transcripts_v2_65664	stress response
Locus_62595_Transcript_1/1_Confidence_1.000_Length_461_transcripts_v2_56052	protein metabolism
transcripts_v2_31303	cell organization and biogenesis
Locus_61786_Transcript_1/1_Confidence_1.000_Length_244_transcripts_v2_58410	transport
transcripts_v2_849	DNA metabolism
Locus_57673_Transcript_1/1_Confidence_1.000_Length_233_transcripts_v2_48950	other metabolic processes
Locus_57074_Transcript_1/1_Confidence_1.000_Length_491_transcripts_v2_45954	protein metabolism
Locus_69283_Transcript_1/1_Confidence_1.000_Length_194_transcripts_v2_61392	stress response
transcripts_v2_37994	signal transduction
Locus_71511_Transcript_1/1_Confidence_1.000_Length_164_transcripts_v2_70357	other biological processes
transcripts_v2_6344	developmental processes
Locus_69308_Transcript_1/1_Confidence_1.000_Length_331_transcripts_v2_56776	cell organization and biogenesis
Locus_5948_Transcript_1/1_Confidence_1.000_Length_1047_transcripts_v2_45077	other metabolic processes
Locus_70996_Transcript_1/1_Confidence_1.000_Length_165_transcripts_v2_70207	developmental processes
transcripts_v2_27798	cell organization and biogenesis
Locus_55845_Transcript_1/1_Confidence_1.000_Length_177_transcripts_v2_52950	DNA metabolism
Locus_65466_Transcript_1/1_Confidence_1.000_Length_315_transcripts_v2_56965	other biological processes
Locus_71689_Transcript_1/1_Confidence_1.000_Length_183_transcripts_v2_68448	other biological processes
transcripts_v2_113	signal transduction
transcripts_v2_12176	RNA metabolism
Locus_70528_Transcript_1/1_Confidence_1.000_Length_258_transcripts_v2_66531	protein metabolism
Locus_62498_Transcript_1/1_Confidence_1.000_Length_284_transcripts_v2_57405	transport
transcripts_v2_24783	RNA metabolism
Locus_70731_Transcript_1/1_Confidence_1.000_Length_251_transcripts_v2_66590	protein metabolism
transcripts_v2_65485	other metabolic processes
Locus_6827_Transcript_1/1_Confidence_1.000_Length_828_transcripts_v2_55474	other biological processes
Locus_58853_Transcript_1/1_Confidence_1.000_Length_501_transcripts_v2_45918	RNA metabolism
transcripts_v2_55234	transport
transcripts_v2_55877	other biological processes
transcripts_v2_7107	other biological processes
Locus_8345_Transcript_1/1_Confidence_1.000_Length_1249_transcripts_v2_70673	developmental processes
Locus_74252_Transcript_1/1_Confidence_1.000_Length_178_transcripts_v2_68886	other metabolic processes
transcripts_v2_23522	other metabolic processes
Locus_73431_Transcript_1/1_Confidence_1.000_Length_172_transcripts_v2_69428	other metabolic processes
Locus_64818_Transcript_1/1_Confidence_1.000_Length_371_transcripts_v2_56425	signal transduction
Locus_69164_Transcript_1/1_Confidence_1.000_Length_245_transcripts_v2_58397	other biological processes
Locus_59823_Transcript_1/1_Confidence_1.000_Length_207_transcripts_v2_50287	other metabolic processes
transcripts_v2_36827	RNA metabolism
transcripts_v2_24053	death
Locus_55015_Transcript_1/1_Confidence_1.000_Length_175_transcripts_v2_53193	other biological processes
Locus_67442_Transcript_1/1_Confidence_1.000_Length_234_transcripts_v2_58806	transport
Locus_56185_Transcript_1/1_Confidence_1.000_Length_249_transcripts_v2_48399	transport
Locus_71459_Transcript_1/1_Confidence_1.000_Length_151_transcripts_v2_70478	cell cycle and proliferation
transcripts_v2_683	other metabolic processes
Locus_7455_Transcript_1/1_Confidence_1.000_Length_2002_transcripts_v2_65524	other metabolic processes
Locus_69317_Transcript_1/1_Confidence_1.000_Length_183_transcripts_v2_62528	protein metabolism
Locus_60419_Transcript_1/1_Confidence_1.000_Length_285_transcripts_v2_57383	developmental processes
transcripts_v2_37061	developmental processes
Locus_71635_Transcript_1/1_Confidence_1.000_Length_165_transcripts_v2_70223	other metabolic processes
transcripts_v2_34785	cell cycle and proliferation
transcripts_v2_2064	DNA metabolism
transcripts_v2_4876	protein metabolism
transcripts_v2_6281	other biological processes
Locus_72994_Transcript_1/1_Confidence_1.000_Length_170_transcripts_v2_69634	developmental processes
Locus_72324_Transcript_1/1_Confidence_1.000_Length_209_transcripts_v2_67288	stress response
Locus_8706_Transcript_1/1_Confidence_1.000_Length_668_transcripts_v2_70916	other biological processes
transcripts_v2_12468	other metabolic processes
transcripts_v2_16626	cell cycle and proliferation
transcripts_v2_21054	cell organization and biogenesis
Locus_60267_Transcript_1/1_Confidence_1.000_Length_330_transcripts_v2_56778	other biological processes
transcripts_v2_35556	transport
transcripts_v2_198	developmental processes
Locus_65411_Transcript_1/1_Confidence_1.000_Length_215_transcripts_v2_59755	other metabolic processes
Locus_65932_Transcript_1/1_Confidence_1.000_Length_186_transcripts_v2_62159	cell organization and biogenesis
Locus_66762_Transcript_1/1_Confidence_1.000_Length_232_transcripts_v2_58905	stress response
Locus_72007_Transcript_1/1_Confidence_1.000_Length_185_transcripts_v2_68329	protein metabolism
transcripts_v2_2406	signal transduction
transcripts_v2_13252	transport
Locus_70242_Transcript_1/1_Confidence_1.000_Length_171_transcripts_v2_69468	cell organization and biogenesis
Locus_9117_Transcript_1/1_Confidence_1.000_Length_678_transcripts_v2_72072	other biological processes
Locus_65482_Transcript_1/1_Confidence_1.000_Length_203_transcripts_v2_60615	other biological processes
transcripts_v2_894	death
Locus_61331_Transcript_1/1_Confidence_1.000_Length_226_transcripts_v2_59159	other metabolic processes
Locus_71852_Transcript_1/1_Confidence_1.000_Length_169_transcripts_v2_69731	cell organization and biogenesis
Locus_57036_Transcript_1/1_Confidence_1.000_Length_350_transcripts_v2_46759	stress response
Locus_72535_Transcript_1/1_Confidence_1.000_Length_192_transcripts_v2_67931	developmental processes
transcripts_v2_344	other biological processes
transcripts_v2_36077	other metabolic processes
transcripts_v2_27678	death
transcripts_v2_1673	other metabolic processes
Locus_7291_Transcript_3/4_Confidence_0.222_Length_1278_transcripts_v2_65628	developmental processes
transcripts_v2_48165	other metabolic processes
transcripts_v2_12294	transport
Locus_7291_Transcript_3/4_Confidence_0.222_Length_1278_transcripts_v2_65628	death
Locus_66199_Transcript_1/1_Confidence_1.000_Length_188_transcripts_v2_61953	developmental processes
Locus_66705_Transcript_1/1_Confidence_1.000_Length_226_transcripts_v2_59183	developmental processes
transcripts_v2_2447	signal transduction
Locus_57545_Transcript_2/2_Confidence_0.800_Length_968_transcripts_v2_45124	other metabolic processes
Locus_55902_Transcript_1/1_Confidence_1.000_Length_224_transcripts_v2_49306	transport
Locus_7564_Transcript_1/1_Confidence_1.000_Length_649_transcripts_v2_65889	death
Locus_63060_Transcript_1/1_Confidence_1.000_Length_281_transcripts_v2_57455	developmental processes
Locus_56053_Transcript_1/1_Confidence_1.000_Length_396_transcripts_v2_46426	signal transduction
Locus_68809_Transcript_1/1_Confidence_1.000_Length_212_transcripts_v2_59966	signal transduction
Locus_59216_Transcript_1/1_Confidence_1.000_Length_615_transcripts_v2_45601	cell organization and biogenesis
Locus_54952_Transcript_1/1_Confidence_1.000_Length_176_transcripts_v2_53057	developmental processes
Locus_55223_Transcript_1/1_Confidence_1.000_Length_215_transcripts_v2_49770	other biological processes
Locus_66390_Transcript_1/1_Confidence_1.000_Length_213_transcripts_v2_59875	protein metabolism
Locus_59615_Transcript_1/1_Confidence_1.000_Length_167_transcripts_v2_54399	transport
Locus_71848_Transcript_1/1_Confidence_1.000_Length_166_transcripts_v2_70084	other metabolic processes
transcripts_v2_45014	other biological processes
transcripts_v2_53141	other metabolic processes
Locus_69293_Transcript_1/1_Confidence_1.000_Length_294_transcripts_v2_57243	protein metabolism
Locus_6225_Transcript_1/1_Confidence_1.000_Length_2060_transcripts_v2_55204	other metabolic processes
Locus_63400_Transcript_1/1_Confidence_1.000_Length_264_transcripts_v2_57832	other biological processes
transcripts_v2_34838	RNA metabolism
Locus_71707_Transcript_1/1_Confidence_1.000_Length_225_transcripts_v2_66924	cell cycle and proliferation
Locus_7246_Transcript_1/1_Confidence_1.000_Length_1069_transcripts_v2_65674	cell organization and biogenesis
transcripts_v2_13483	stress response
Locus_54819_Transcript_1/1_Confidence_1.000_Length_174_transcripts_v2_53331	cell organization and biogenesis
Locus_69940_Transcript_1/1_Confidence_1.000_Length_196_transcripts_v2_61216	other biological processes
Locus_62325_Transcript_1/1_Confidence_1.000_Length_215_transcripts_v2_59744	other biological processes
transcripts_v2_61742	other biological processes
transcripts_v2_10254	cell cycle and proliferation
Locus_5532_Transcript_1/1_Confidence_1.000_Length_1017_transcripts_v2_45098	other metabolic processes
Locus_74043_Transcript_1/1_Confidence_1.000_Length_187_transcripts_v2_68246	stress response
transcripts_v2_13039	protein metabolism
Locus_54806_Transcript_1/1_Confidence_1.000_Length_181_transcripts_v2_52459	RNA metabolism
Locus_58222_Transcript_1/1_Confidence_1.000_Length_166_transcripts_v2_54545	stress response
Locus_66699_Transcript_1/1_Confidence_1.000_Length_223_transcripts_v2_59335	other metabolic processes
Locus_67567_Transcript_1/1_Confidence_1.000_Length_270_transcripts_v2_57704	RNA metabolism
Locus_59709_Transcript_1/1_Confidence_1.000_Length_176_transcripts_v2_53115	protein metabolism
Locus_58451_Transcript_1/1_Confidence_1.000_Length_267_transcripts_v2_47965	developmental processes
Locus_71089_Transcript_1/1_Confidence_1.000_Length_172_transcripts_v2_69371	protein metabolism
Locus_55464_Transcript_1/1_Confidence_1.000_Length_399_transcripts_v2_46406	stress response
transcripts_v2_8826	RNA metabolism
transcripts_v2_23606	other biological processes
Locus_56888_Transcript_1/1_Confidence_1.000_Length_276_transcripts_v2_47758	other metabolic processes
Locus_55624_Transcript_1/1_Confidence_1.000_Length_189_transcripts_v2_51637	death
Locus_73087_Transcript_1/1_Confidence_1.000_Length_238_transcripts_v2_66715	protein metabolism
transcripts_v2_8105	other biological processes
Locus_5456_Transcript_2/2_Confidence_1.000_Length_1547_transcripts_v2_44877	cell organization and biogenesis
Locus_66267_Transcript_1/1_Confidence_1.000_Length_200_transcripts_v2_60837	other biological processes
Locus_59119_Transcript_1/1_Confidence_1.000_Length_169_transcripts_v2_54088	transport
Locus_57186_Transcript_1/1_Confidence_1.000_Length_318_transcripts_v2_47123	protein metabolism
Locus_73783_Transcript_1/1_Confidence_1.000_Length_242_transcripts_v2_66686	RNA metabolism
Locus_63650_Transcript_1/1_Confidence_1.000_Length_202_transcripts_v2_60671	cell-cell signaling
Locus_74035_Transcript_1/1_Confidence_1.000_Length_175_transcripts_v2_69135	stress response
Locus_67032_Transcript_1/1_Confidence_1.000_Length_274_transcripts_v2_57608	transport
Locus_62090_Transcript_1/1_Confidence_1.000_Length_214_transcripts_v2_59805	signal transduction
Locus_58212_Transcript_1/1_Confidence_1.000_Length_175_transcripts_v2_53234	developmental processes
transcripts_v2_21054	cell-cell signaling
transcripts_v2_34797	RNA metabolism
transcripts_v2_64343	signal transduction
transcripts_v2_30055	signal transduction
Locus_74103_Transcript_1/1_Confidence_1.000_Length_200_transcripts_v2_67602	other metabolic processes
Locus_67361_Transcript_1/1_Confidence_1.000_Length_156_transcripts_v2_65235	cell-cell signaling
Locus_57985_Transcript_1/1_Confidence_1.000_Length_195_transcripts_v2_51160	protein metabolism
Locus_62592_Transcript_1/1_Confidence_1.000_Length_240_transcripts_v2_58554	other biological processes
Locus_7998_Transcript_2/4_Confidence_0.500_Length_1628_transcripts_v2_65562	protein metabolism
Locus_58011_Transcript_1/1_Confidence_1.000_Length_185_transcripts_v2_52071	protein metabolism
transcripts_v2_47834	protein metabolism
transcripts_v2_165	other biological processes
Locus_69223_Transcript_1/1_Confidence_1.000_Length_184_transcripts_v2_62416	protein metabolism
Locus_61554_Transcript_1/1_Confidence_1.000_Length_197_transcripts_v2_61043	signal transduction
Locus_6202_Transcript_1/1_Confidence_1.000_Length_329_transcripts_v2_56789	other biological processes
Locus_64683_Transcript_1/1_Confidence_1.000_Length_177_transcripts_v2_63196	signal transduction
Locus_63594_Transcript_1/1_Confidence_1.000_Length_168_transcripts_v2_64428	protein metabolism
transcripts_v2_50533	other metabolic processes
transcripts_v2_688	other biological processes
transcripts_v2_319	developmental processes
Locus_67786_Transcript_1/1_Confidence_1.000_Length_242_transcripts_v2_58490	developmental processes
Locus_71060_Transcript_1/1_Confidence_1.000_Length_171_transcripts_v2_69494	other metabolic processes
Locus_9341_Transcript_1/1_Confidence_1.000_Length_215_transcripts_v2_72662	other metabolic processes
Locus_59080_Transcript_1/1_Confidence_1.000_Length_202_transcripts_v2_50640	developmental processes
Locus_66496_Transcript_1/1_Confidence_1.000_Length_251_transcripts_v2_58200	other metabolic processes
transcripts_v2_26359	other biological processes
Locus_62854_Transcript_1/1_Confidence_1.000_Length_233_transcripts_v2_58835	other biological processes
Locus_63522_Transcript_1/1_Confidence_1.000_Length_290_transcripts_v2_57307	other biological processes
Locus_757_Transcript_1/3_Confidence_0.600_Length_1243_transcripts_v2_65637	RNA metabolism
transcripts_v2_122	cell organization and biogenesis
Locus_54350_Transcript_1/1_Confidence_1.000_Length_268_transcripts_v2_47928	other biological processes
Locus_7625_Transcript_1/1_Confidence_1.000_Length_352_transcripts_v2_66213	other biological processes
Locus_72022_Transcript_1/1_Confidence_1.000_Length_180_transcripts_v2_68679	RNA metabolism
transcripts_v2_17537	protein metabolism
Locus_68582_Transcript_1/1_Confidence_1.000_Length_166_transcripts_v2_64846	transport
Locus_66303_Transcript_1/1_Confidence_1.000_Length_301_transcripts_v2_57137	cell cycle and proliferation
Locus_67635_Transcript_1/1_Confidence_1.000_Length_187_transcripts_v2_62059	transport
Locus_63135_Transcript_1/1_Confidence_1.000_Length_202_transcripts_v2_60668	developmental processes
transcripts_v2_5724	DNA metabolism
transcripts_v2_14528	cell organization and biogenesis
transcripts_v2_61161	stress response
Locus_9812_Transcript_1/1_Confidence_1.000_Length_187_transcripts_v2_72773	RNA metabolism
Locus_55284_Transcript_1/1_Confidence_1.000_Length_229_transcripts_v2_49091	other biological processes
Locus_65922_Transcript_1/1_Confidence_1.000_Length_215_transcripts_v2_59762	other biological processes
Locus_59057_Transcript_1/1_Confidence_1.000_Length_604_transcripts_v2_45622	other metabolic processes
transcripts_v2_27003	cell organization and biogenesis
transcripts_v2_11313	death
transcripts_v2_14110	protein metabolism
Locus_9525_Transcript_1/1_Confidence_1.000_Length_286_transcripts_v2_72488	stress response
Locus_72850_Transcript_1/1_Confidence_1.000_Length_184_transcripts_v2_68408	other metabolic processes
transcripts_v2_5000	RNA metabolism
Locus_73001_Transcript_1/1_Confidence_1.000_Length_166_transcripts_v2_70120	other biological processes
Locus_65909_Transcript_1/1_Confidence_1.000_Length_209_transcripts_v2_60161	other metabolic processes
transcripts_v2_12959	other biological processes
Locus_827_Transcript_1/1_Confidence_1.000_Length_977_transcripts_v2_70745	stress response
Locus_920_Transcript_1/1_Confidence_1.000_Length_952_transcripts_v2_71929	stress response
Locus_59358_Transcript_1/1_Confidence_1.000_Length_318_transcripts_v2_47126	other biological processes
transcripts_v2_25762	DNA metabolism
Locus_55239_Transcript_1/1_Confidence_1.000_Length_269_transcripts_v2_47906	protein metabolism
Locus_71552_Transcript_1/1_Confidence_1.000_Length_169_transcripts_v2_69723	RNA metabolism
transcripts_v2_2115	transport
transcripts_v2_31808	other biological processes
Locus_64769_Transcript_1/1_Confidence_1.000_Length_188_transcripts_v2_61944	protein metabolism
transcripts_v2_34248	cell adhesion
transcripts_v2_37904	RNA metabolism
Locus_73288_Transcript_1/1_Confidence_1.000_Length_168_transcripts_v2_69874	cell organization and biogenesis
Locus_65127_Transcript_1/1_Confidence_1.000_Length_257_transcripts_v2_58002	protein metabolism
Locus_63796_Transcript_1/1_Confidence_1.000_Length_322_transcripts_v2_56875	other biological processes
Locus_59216_Transcript_1/1_Confidence_1.000_Length_615_transcripts_v2_45601	developmental processes
Locus_56104_Transcript_1/1_Confidence_1.000_Length_182_transcripts_v2_52357	protein metabolism
transcripts_v2_255	cell-cell signaling
Locus_70388_Transcript_1/1_Confidence_1.000_Length_179_transcripts_v2_68731	other metabolic processes
Locus_57906_Transcript_1/1_Confidence_1.000_Length_212_transcripts_v2_49957	other biological processes
Locus_56120_Transcript_1/1_Confidence_1.000_Length_197_transcripts_v2_50968	signal transduction
Locus_71973_Transcript_1/1_Confidence_1.000_Length_181_transcripts_v2_68602	stress response
transcripts_v2_65868	other biological processes
Locus_69836_Transcript_1/1_Confidence_1.000_Length_166_transcripts_v2_64871	other biological processes
Locus_64184_Transcript_1/1_Confidence_1.000_Length_416_transcripts_v2_56203	other metabolic processes
Locus_62109_Transcript_1/1_Confidence_1.000_Length_297_transcripts_v2_57186	cell organization and biogenesis
transcripts_v2_12894	RNA metabolism
Locus_59471_Transcript_1/1_Confidence_1.000_Length_248_transcripts_v2_48443	stress response
Locus_61126_Transcript_1/1_Confidence_1.000_Length_477_transcripts_v2_56010	protein metabolism
Locus_72077_Transcript_1/1_Confidence_1.000_Length_166_transcripts_v2_70092	developmental processes
transcripts_v2_57645	transport
transcripts_v2_65534	other biological processes
transcripts_v2_24569	RNA metabolism
transcripts_v2_24725	signal transduction
Locus_57248_Transcript_1/1_Confidence_1.000_Length_199_transcripts_v2_50837	other metabolic processes
Locus_68231_Transcript_1/1_Confidence_1.000_Length_251_transcripts_v2_58207	other biological processes
transcripts_v2_26582	other metabolic processes
transcripts_v2_1634	cell organization and biogenesis
Locus_60616_Transcript_1/1_Confidence_1.000_Length_464_transcripts_v2_56043	other metabolic processes
transcripts_v2_7058	developmental processes
transcripts_v2_29343	protein metabolism
transcripts_v2_12700	RNA metabolism
Locus_56046_Transcript_1/1_Confidence_1.000_Length_254_transcripts_v2_48248	other metabolic processes
Locus_67913_Transcript_1/1_Confidence_1.000_Length_165_transcripts_v2_65000	developmental processes
Locus_6071_Transcript_1/6_Confidence_0.533_Length_1969_transcripts_v2_55210	developmental processes
transcripts_v2_1938	transport
transcripts_v2_58415	protein metabolism
transcripts_v2_24053	developmental processes
Locus_9712_Transcript_1/1_Confidence_1.000_Length_316_transcripts_v2_72437	other biological processes
Locus_65310_Transcript_1/1_Confidence_1.000_Length_219_transcripts_v2_59528	cell organization and biogenesis
transcripts_v2_822	other biological processes
Locus_6865_Transcript_2/2_Confidence_1.000_Length_856_transcripts_v2_55456	protein metabolism
Locus_70096_Transcript_1/1_Confidence_1.000_Length_181_transcripts_v2_68579	cell organization and biogenesis
transcripts_v2_41502	transport
Locus_60355_Transcript_1/1_Confidence_1.000_Length_259_transcripts_v2_57948	RNA metabolism
transcripts_v2_34065	transport
Locus_64862_Transcript_1/1_Confidence_1.000_Length_212_transcripts_v2_59939	other metabolic processes
Locus_63699_Transcript_1/1_Confidence_1.000_Length_400_transcripts_v2_56278	cell-cell signaling
Locus_6071_Transcript_1/6_Confidence_0.533_Length_1969_transcripts_v2_55210	cell organization and biogenesis
transcripts_v2_35984	developmental processes
Locus_9724_Transcript_1/1_Confidence_1.000_Length_289_transcripts_v2_72485	other biological processes
transcripts_v2_14547	stress response
Locus_65565_Transcript_1/1_Confidence_1.000_Length_210_transcripts_v2_60096	other biological processes
transcripts_v2_4258	death
transcripts_v2_24845	cell cycle and proliferation
transcripts_v2_12103	other biological processes
Locus_57680_Transcript_1/1_Confidence_1.000_Length_164_transcripts_v2_54850	protein metabolism
Locus_65623_Transcript_1/1_Confidence_1.000_Length_176_transcripts_v2_63347	other metabolic processes
Locus_591_Transcript_3/5_Confidence_0.500_Length_868_transcripts_v2_45212	signal transduction
Locus_66189_Transcript_1/1_Confidence_1.000_Length_189_transcripts_v2_61855	DNA metabolism
Locus_663_Transcript_8/10_Confidence_0.231_Length_1475_transcripts_v2_55266	other metabolic processes
transcripts_v2_47218	transport
transcripts_v2_6157	other metabolic processes
transcripts_v2_23668	death
Locus_73069_Transcript_1/1_Confidence_1.000_Length_177_transcripts_v2_68937	other metabolic processes
Locus_67455_Transcript_1/1_Confidence_1.000_Length_198_transcripts_v2_61010	developmental processes
transcripts_v2_69	other metabolic processes
Locus_56342_Transcript_1/1_Confidence_1.000_Length_193_transcripts_v2_51313	signal transduction
transcripts_v2_37887	transport
transcripts_v2_6048	RNA metabolism
Locus_67783_Transcript_1/1_Confidence_1.000_Length_354_transcripts_v2_56569	other metabolic processes
transcripts_v2_44996	RNA metabolism
transcripts_v2_13697	protein metabolism
Locus_58702_Transcript_1/1_Confidence_1.000_Length_225_transcripts_v2_49274	other biological processes
transcripts_v2_65523	developmental processes
Locus_8383_Transcript_1/1_Confidence_1.000_Length_576_transcripts_v2_70983	protein metabolism
transcripts_v2_44698	other biological processes
transcripts_v2_4511	other biological processes
transcripts_v2_34202	transport
Locus_69774_Transcript_1/1_Confidence_1.000_Length_214_transcripts_v2_59844	other biological processes
Locus_61365_Transcript_1/1_Confidence_1.000_Length_227_transcripts_v2_59108	protein metabolism
Locus_8881_Transcript_1/1_Confidence_1.000_Length_1135_transcripts_v2_70700	cell organization and biogenesis
Locus_62763_Transcript_1/1_Confidence_1.000_Length_442_transcripts_v2_56104	signal transduction
transcripts_v2_6344	death
transcripts_v2_1360	other metabolic processes
Locus_8110_Transcript_3/3_Confidence_0.714_Length_1076_transcripts_v2_70717	DNA metabolism
Locus_57712_Transcript_1/1_Confidence_1.000_Length_240_transcripts_v2_48703	RNA metabolism
Locus_55624_Transcript_1/1_Confidence_1.000_Length_189_transcripts_v2_51637	cell organization and biogenesis
Locus_72524_Transcript_1/1_Confidence_1.000_Length_187_transcripts_v2_68228	other metabolic processes
Locus_6073_Transcript_3/4_Confidence_0.429_Length_2688_transcripts_v2_55167	protein metabolism
Locus_54558_Transcript_1/1_Confidence_1.000_Length_243_transcripts_v2_48593	transport
transcripts_v2_44904	stress response
Locus_55204_Transcript_1/1_Confidence_1.000_Length_210_transcripts_v2_50063	RNA metabolism
Locus_6310_Transcript_1/1_Confidence_1.000_Length_666_transcripts_v2_55632	cell adhesion
transcripts_v2_65585	other biological processes
transcripts_v2_32015	other metabolic processes
transcripts_v2_45465	RNA metabolism
transcripts_v2_963	other metabolic processes
transcripts_v2_10589	developmental processes
Locus_65187_Transcript_1/1_Confidence_1.000_Length_187_transcripts_v2_62039	protein metabolism
transcripts_v2_13718	other biological processes
transcripts_v2_1102	other metabolic processes
Locus_55496_Transcript_1/1_Confidence_1.000_Length_196_transcripts_v2_51052	RNA metabolism
Locus_58246_Transcript_1/1_Confidence_1.000_Length_179_transcripts_v2_52735	other metabolic processes
transcripts_v2_66253	transport
Locus_97_Transcript_3/3_Confidence_0.571_Length_479_transcripts_v2_72253	cell organization and biogenesis
Locus_54855_Transcript_1/1_Confidence_1.000_Length_261_transcripts_v2_48074	stress response
transcripts_v2_26340	transport
transcripts_v2_16000	other metabolic processes
Locus_8856_Transcript_1/1_Confidence_1.000_Length_1223_transcripts_v2_70677	cell organization and biogenesis
Locus_9245_Transcript_1/1_Confidence_1.000_Length_902_transcripts_v2_71946	other metabolic processes
Locus_73889_Transcript_1/1_Confidence_1.000_Length_172_transcripts_v2_69441	other biological processes
Locus_69360_Transcript_1/1_Confidence_1.000_Length_241_transcripts_v2_58534	RNA metabolism
transcripts_v2_70630	transport
transcripts_v2_19802	RNA metabolism
Locus_72921_Transcript_1/1_Confidence_1.000_Length_167_transcripts_v2_69991	death
transcripts_v2_13342	other biological processes
Locus_71422_Transcript_1/1_Confidence_1.000_Length_182_transcripts_v2_68527	other metabolic processes
transcripts_v2_71727	cell cycle and proliferation
Locus_72722_Transcript_1/1_Confidence_1.000_Length_176_transcripts_v2_69033	stress response
Locus_67212_Transcript_1/1_Confidence_1.000_Length_194_transcripts_v2_61367	other biological processes
Locus_62744_Transcript_1/1_Confidence_1.000_Length_291_transcripts_v2_57289	other biological processes
Locus_69742_Transcript_1/1_Confidence_1.000_Length_171_transcripts_v2_64098	other biological processes
Locus_60347_Transcript_1/1_Confidence_1.000_Length_290_transcripts_v2_57303	signal transduction
transcripts_v2_655	other biological processes
transcripts_v2_725	RNA metabolism
Locus_5696_Transcript_3/8_Confidence_0.500_Length_2711_transcripts_v2_44769	signal transduction
transcripts_v2_46004	signal transduction
Locus_9849_Transcript_1/1_Confidence_1.000_Length_264_transcripts_v2_72531	cell organization and biogenesis
transcripts_v2_10254	stress response
transcripts_v2_12956	cell organization and biogenesis
Locus_63229_Transcript_1/1_Confidence_1.000_Length_224_transcripts_v2_59259	other metabolic processes
transcripts_v2_40796	transport
Locus_65965_Transcript_1/1_Confidence_1.000_Length_201_transcripts_v2_60761	cell cycle and proliferation
transcripts_v2_29722	other metabolic processes
Locus_9525_Transcript_1/1_Confidence_1.000_Length_286_transcripts_v2_72488	cell cycle and proliferation
Locus_6951_Transcript_1/1_Confidence_1.000_Length_197_transcripts_v2_61031	cell organization and biogenesis
transcripts_v2_5566	signal transduction
Locus_64590_Transcript_1/1_Confidence_1.000_Length_284_transcripts_v2_57409	RNA metabolism
transcripts_v2_35927	protein metabolism
Locus_57184_Transcript_1/1_Confidence_1.000_Length_336_transcripts_v2_46913	transport
Locus_58309_Transcript_1/1_Confidence_1.000_Length_834_transcripts_v2_45245	death
transcripts_v2_72908	stress response
Locus_55963_Transcript_1/1_Confidence_1.000_Length_224_transcripts_v2_49307	transport
transcripts_v2_28058	other metabolic processes
Locus_55164_Transcript_1/1_Confidence_1.000_Length_196_transcripts_v2_51047	other metabolic processes
Locus_55468_Transcript_1/1_Confidence_1.000_Length_165_transcripts_v2_54664	other biological processes
transcripts_v2_47188	protein metabolism
transcripts_v2_24522	transport
Locus_66762_Transcript_1/1_Confidence_1.000_Length_232_transcripts_v2_58905	death
Locus_61378_Transcript_1/1_Confidence_1.000_Length_335_transcripts_v2_56730	transport
transcripts_v2_65834	stress response
Locus_73897_Transcript_1/1_Confidence_1.000_Length_191_transcripts_v2_68003	protein metabolism
Locus_64789_Transcript_1/1_Confidence_1.000_Length_232_transcripts_v2_58891	cell organization and biogenesis
transcripts_v2_515	other biological processes
transcripts_v2_14709	RNA metabolism
Locus_59683_Transcript_1/1_Confidence_1.000_Length_240_transcripts_v2_48710	protein metabolism
Locus_61436_Transcript_1/1_Confidence_1.000_Length_191_transcripts_v2_61591	RNA metabolism
transcripts_v2_38368	other metabolic processes
Locus_5961_Transcript_1/3_Confidence_0.500_Length_1159_transcripts_v2_45020	other biological processes
transcripts_v2_34309	cell adhesion
Locus_9655_Transcript_2/3_Confidence_0.600_Length_666_transcripts_v2_72085	other biological processes
Locus_9861_Transcript_1/1_Confidence_1.000_Length_767_transcripts_v2_72013	RNA metabolism
transcripts_v2_12671	other metabolic processes
Locus_9459_Transcript_1/1_Confidence_1.000_Length_1325_transcripts_v2_71839	other biological processes
Locus_58461_Transcript_1/1_Confidence_1.000_Length_171_transcripts_v2_53783	signal transduction
Locus_909_Transcript_4/8_Confidence_0.381_Length_1738_transcripts_v2_71797	protein metabolism
Locus_71468_Transcript_1/1_Confidence_1.000_Length_176_transcripts_v2_69010	other metabolic processes
transcripts_v2_56183	other metabolic processes
transcripts_v2_10796	cell-cell signaling
transcripts_v2_15879	cell adhesion
Locus_60964_Transcript_1/1_Confidence_1.000_Length_445_transcripts_v2_56093	stress response
transcripts_v2_35731	cell organization and biogenesis
transcripts_v2_36207	signal transduction
Locus_55552_Transcript_1/1_Confidence_1.000_Length_261_transcripts_v2_48077	protein metabolism
Locus_56185_Transcript_1/1_Confidence_1.000_Length_249_transcripts_v2_48399	other biological processes
transcripts_v2_39423	developmental processes
transcripts_v2_45346	stress response
transcripts_v2_72028	other metabolic processes
Locus_56941_Transcript_1/1_Confidence_1.000_Length_215_transcripts_v2_49785	transport
Locus_7051_Transcript_3/3_Confidence_0.500_Length_1273_transcripts_v2_65629	signal transduction
transcripts_v2_2808	RNA metabolism
Locus_68879_Transcript_1/1_Confidence_1.000_Length_180_transcripts_v2_62846	other metabolic processes
Locus_72808_Transcript_1/1_Confidence_1.000_Length_172_transcripts_v2_69409	DNA metabolism
